@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
785,690,34,676,751,0.473721,0.953039,0.505124,0.953039,0.494876,0.660287,0.635053,1.500722,0.980332
786,690,34,675,752,0.47302,0.953039,0.505495,0.953039,0.494505,0.660603,0.634589,1.501821,0.980344
787,689,35,675,752,0.47302,0.951657,0.505132,0.951657,0.494868,0.659962,0.634124,1.500744,0.980346
788,689,35,674,753,0.47232,0.951657,0.505503,0.951657,0.494497,0.660278,0.633659,1.501845,0.980349
789,689,35,673,754,0.471619,0.951657,0.505874,0.951657,0.494126,0.660594,0.633194,1.502948,0.980357
790,689,35,672,755,0.470918,0.951657,0.506245,0.951657,0.493755,0.660911,0.632729,1.504052,0.980368
791,689,35,671,756,0.470217,0.951657,0.506618,0.951657,0.493382,0.661228,0.632264,1.505158,0.980384
792,689,35,670,757,0.469516,0.951657,0.50699,0.951657,0.49301,0.661546,0.631799,1.506266,0.980395
793,689,35,669,758,0.468816,0.951657,0.507364,0.951657,0.492636,0.661864,0.631334,1.507375,0.980424
794,689,35,668,759,0.468115,0.951657,0.507738,0.951657,0.492262,0.662182,0.630869,1.508486,0.980434
795,689,35,667,760,0.467414,0.951657,0.508112,0.951657,0.491888,0.6625,0.630404,1.509598,0.980437
796,689,35,666,761,0.466713,0.951657,0.508487,0.951657,0.491513,0.662819,0.62994,1.510712,0.980441
797,688,36,666,761,0.466713,0.950276,0.508124,0.950276,0.491876,0.662175,0.629475,1.509634,0.980443
798,688,36,665,762,0.466013,0.950276,0.5085,0.950276,0.4915,0.662494,0.62901,1.51075,0.980495
799,688,36,664,763,0.465312,0.950276,0.508876,0.950276,0.491124,0.662813,0.628545,1.511867,0.98052
800,687,37,664,763,0.465312,0.948895,0.508512,0.948895,0.491488,0.662169,0.62808,1.510787,0.980524
801,686,38,664,763,0.465312,0.947514,0.508148,0.947514,0.491852,0.661524,0.627615,1.509705,0.980587
802,685,39,664,763,0.465312,0.946133,0.507784,0.946133,0.492216,0.660878,0.62715,1.508622,0.980608
803,685,39,663,764,0.464611,0.946133,0.50816,0.946133,0.49184,0.661197,0.626685,1.509741,0.980672
804,684,40,663,764,0.464611,0.944751,0.507795,0.944751,0.492205,0.66055,0.62622,1.508656,0.980717
805,684,40,662,765,0.46391,0.944751,0.508172,0.944751,0.491828,0.66087,0.625755,1.509777,0.980737
806,683,41,662,765,0.46391,0.94337,0.507807,0.94337,0.492193,0.660222,0.625291,1.508691,0.980764
807,682,42,662,765,0.46391,0.941989,0.50744,0.941989,0.49256,0.659574,0.624826,1.507603,0.980786
808,682,42,661,766,0.46321,0.941989,0.507818,0.941989,0.492182,0.659894,0.624361,1.508725,0.980799
809,682,42,660,767,0.462509,0.941989,0.508197,0.941989,0.491803,0.660213,0.623896,1.50985,0.980831
810,681,43,660,767,0.462509,0.940608,0.50783,0.940608,0.49217,0.659564,0.623431,1.50876,0.98086
811,681,43,659,768,0.461808,0.940608,0.508209,0.940608,0.491791,0.659884,0.622966,1.509886,0.980863
812,681,43,658,769,0.461107,0.940608,0.508588,0.940608,0.491412,0.660204,0.622501,1.511014,0.980948
813,681,43,657,770,0.460406,0.940608,0.508969,0.940608,0.491031,0.660524,0.622036,1.512143,0.980966
814,681,43,656,771,0.459706,0.940608,0.509349,0.940608,0.490651,0.660844,0.621571,1.513274,0.980985
815,681,43,655,772,0.459005,0.940608,0.509731,0.940608,0.490269,0.661165,0.621106,1.514407,0.981023
816,681,43,654,773,0.458304,0.940608,0.510112,0.940608,0.489888,0.661486,0.620642,1.515541,0.981028
817,680,44,654,773,0.458304,0.939227,0.509745,0.939227,0.490255,0.660836,0.620177,1.51445,0.981031
818,680,44,653,774,0.457603,0.939227,0.510128,0.939227,0.489872,0.661157,0.619712,1.515586,0.981041
819,680,44,652,775,0.456903,0.939227,0.510511,0.939227,0.489489,0.661479,0.619247,1.516724,0.981066
820,679,45,652,775,0.456903,0.937845,0.510143,0.937845,0.489857,0.660827,0.618782,1.515631,0.981089
821,679,45,651,776,0.456202,0.937845,0.510526,0.937845,0.489474,0.661149,0.618317,1.516771,0.981096
822,679,45,650,777,0.455501,0.937845,0.51091,0.937845,0.48909,0.661471,0.617852,1.517912,0.981112
823,679,45,649,778,0.4548,0.937845,0.511295,0.937845,0.488705,0.661793,0.617387,1.519055,0.981143
824,679,45,648,779,0.4541,0.937845,0.51168,0.937845,0.48832,0.662116,0.616922,1.5202,0.981145
825,679,45,647,780,0.453399,0.937845,0.512066,0.937845,0.487934,0.662439,0.616457,1.521346,0.981146
826,679,45,646,781,0.452698,0.937845,0.512453,0.937845,0.487547,0.662762,0.615993,1.522495,0.981152
827,679,45,645,782,0.451997,0.937845,0.51284,0.937845,0.48716,0.663086,0.615528,1.523644,0.981184
828,679,45,644,783,0.451296,0.937845,0.513228,0.937845,0.486772,0.66341,0.615063,1.524796,0.981193
829,679,45,643,784,0.450596,0.937845,0.513616,0.937845,0.486384,0.663734,0.614598,1.52595,0.98123
830,679,45,642,785,0.449895,0.937845,0.514005,0.937845,0.485995,0.664059,0.614133,1.527105,0.981254
831,679,45,641,786,0.449194,0.937845,0.514394,0.937845,0.485606,0.664384,0.613668,1.528262,0.981309
832,679,45,640,787,0.448493,0.937845,0.514784,0.937845,0.485216,0.664709,0.613203,1.52942,0.981324
833,679,45,639,788,0.447793,0.937845,0.515175,0.937845,0.484825,0.665034,0.612738,1.530581,0.981327
834,679,45,638,789,0.447092,0.937845,0.515566,0.937845,0.484434,0.66536,0.612273,1.531743,0.981341
835,679,45,637,790,0.446391,0.937845,0.515957,0.937845,0.484043,0.665686,0.611808,1.532907,0.981374
836,679,45,636,791,0.44569,0.937845,0.51635,0.937845,0.48365,0.666013,0.611344,1.534072,0.981417
837,678,46,636,791,0.44569,0.936464,0.515982,0.936464,0.484018,0.665358,0.610879,1.532979,0.981421
838,678,46,635,792,0.444989,0.936464,0.516375,0.936464,0.483625,0.665685,0.610414,1.534146,0.981442
839,678,46,634,793,0.444289,0.936464,0.516768,0.936464,0.483232,0.666012,0.609949,1.535316,0.981449
840,678,46,633,794,0.443588,0.936464,0.517162,0.936464,0.482838,0.666339,0.609484,1.536487,0.981449
841,678,46,632,795,0.442887,0.936464,0.517557,0.936464,0.482443,0.666667,0.609019,1.53766,0.981468
842,678,46,631,796,0.442186,0.936464,0.517953,0.936464,0.482047,0.666995,0.608554,1.538834,0.981475
843,678,46,630,797,0.441486,0.936464,0.518349,0.936464,0.481651,0.667323,0.608089,1.540011,0.981515
844,678,46,629,798,0.440785,0.936464,0.518745,0.936464,0.481255,0.667651,0.607624,1.541189,0.98152
845,677,47,629,798,0.440785,0.935083,0.518377,0.935083,0.481623,0.666995,0.607159,1.540094,0.981534
846,677,47,628,799,0.440084,0.935083,0.518774,0.935083,0.481226,0.667324,0.606695,1.541275,0.98165
847,676,48,628,799,0.440084,0.933702,0.518405,0.933702,0.481595,0.666667,0.60623,1.540178,0.981655
848,676,48,627,800,0.439383,0.933702,0.518803,0.933702,0.481197,0.666996,0.605765,1.54136,0.981674
849,676,48,626,801,0.438683,0.933702,0.519201,0.933702,0.480799,0.667325,0.6053,1.542544,0.981674
850,675,49,626,801,0.438683,0.93232,0.518832,0.93232,0.481168,0.666667,0.604835,1.541446,0.981711
851,675,49,625,802,0.437982,0.93232,0.519231,0.93232,0.480769,0.666996,0.60437,1.542632,0.981821
852,675,49,624,803,0.437281,0.93232,0.51963,0.93232,0.48037,0.667326,0.603905,1.543819,0.981824
853,675,49,623,804,0.43658,0.93232,0.520031,0.93232,0.479969,0.667656,0.60344,1.545009,0.981868
854,675,49,622,805,0.435879,0.93232,0.520432,0.93232,0.479568,0.667986,0.602975,1.5462,0.981877
855,675,49,621,806,0.435179,0.93232,0.520833,0.93232,0.479167,0.668317,0.60251,1.547393,0.981883
856,675,49,620,807,0.434478,0.93232,0.521236,0.93232,0.478764,0.668648,0.602046,1.548588,0.981885
857,675,49,619,808,0.433777,0.93232,0.521638,0.93232,0.478362,0.668979,0.601581,1.549785,0.981885
858,674,50,619,808,0.433777,0.930939,0.521268,0.930939,0.478732,0.668319,0.601116,1.548685,0.981903
859,674,50,618,809,0.433076,0.930939,0.521672,0.930939,0.478328,0.668651,0.600651,1.549884,0.981934
860,673,51,618,809,0.433076,0.929558,0.521301,0.929558,0.478699,0.66799,0.600186,1.548783,0.981944
861,673,51,617,810,0.432376,0.929558,0.521705,0.929558,0.478295,0.668322,0.599721,1.549984,0.981976
862,672,52,617,810,0.432376,0.928177,0.521334,0.928177,0.478666,0.66766,0.599256,1.548882,0.981978
863,672,52,616,811,0.431675,0.928177,0.521739,0.928177,0.478261,0.667992,0.598791,1.550084,0.98198
864,672,52,615,812,0.430974,0.928177,0.522145,0.928177,0.477855,0.668324,0.598326,1.551288,0.981995
865,671,53,615,812,0.430974,0.926796,0.521773,0.926796,0.478227,0.667662,0.597861,1.550185,0.982
866,671,53,614,813,0.430273,0.926796,0.522179,0.926796,0.477821,0.667994,0.597397,1.551391,0.982002
867,671,53,613,814,0.429573,0.926796,0.522586,0.926796,0.477414,0.668327,0.596932,1.552599,0.982051
868,671,53,612,815,0.428872,0.926796,0.522993,0.926796,0.477007,0.66866,0.596467,1.553809,0.982064
869,671,53,611,816,0.428171,0.926796,0.523401,0.926796,0.476599,0.668993,0.596002,1.555021,0.982078
870,671,53,610,817,0.42747,0.926796,0.52381,0.926796,0.47619,0.669327,0.595537,1.556235,0.982128
871,671,53,609,818,0.426769,0.926796,0.524219,0.926796,0.475781,0.669661,0.595072,1.557451,0.982149
872,671,53,608,819,0.426069,0.926796,0.524629,0.926796,0.475371,0.669995,0.594607,1.558669,0.982155
873,671,53,607,820,0.425368,0.926796,0.525039,0.926796,0.474961,0.67033,0.594142,1.559888,0.982172
874,671,53,606,821,0.424667,0.926796,0.52545,0.926796,0.47455,0.670665,0.593677,1.56111,0.982177
875,670,54,606,821,0.424667,0.925414,0.525078,0.925414,0.474922,0.67,0.593212,1.560005,0.98218
876,670,54,605,822,0.423966,0.925414,0.52549,0.925414,0.47451,0.670335,0.592748,1.561228,0.982189
877,670,54,604,823,0.423266,0.925414,0.525903,0.925414,0.474097,0.670671,0.592283,1.562454,0.98222
878,670,54,603,824,0.422565,0.925414,0.526316,0.925414,0.473684,0.671007,0.591818,1.563681,0.982225
879,670,54,602,825,0.421864,0.925414,0.52673,0.925414,0.47327,0.671343,0.591353,1.564911,0.982258
880,669,55,602,825,0.421864,0.924033,0.526357,0.924033,0.473643,0.670677,0.590888,1.563804,0.982263
881,668,56,602,825,0.421864,0.922652,0.525984,0.922652,0.474016,0.67001,0.590423,1.562696,0.982281
882,668,56,601,826,0.421163,0.922652,0.526399,0.922652,0.473601,0.670346,0.589958,1.563928,0.982288
883,668,56,600,827,0.420463,0.922652,0.526814,0.922652,0.473186,0.670683,0.589493,1.565161,0.982295
884,668,56,599,828,0.419762,0.922652,0.52723,0.922652,0.47277,0.67102,0.589028,1.566396,0.982339
885,667,57,599,828,0.419762,0.921271,0.526856,0.921271,0.473144,0.670352,0.588563,1.565287,0.98235
886,667,57,598,829,0.419061,0.921271,0.527273,0.921271,0.472727,0.670689,0.588099,1.566524,0.98245
887,667,57,597,830,0.41836,0.921271,0.52769,0.921271,0.47231,0.671026,0.587634,1.567764,0.982477
888,667,57,596,831,0.417659,0.921271,0.528108,0.921271,0.471892,0.671364,0.587169,1.569005,0.982479
889,667,57,595,832,0.416959,0.921271,0.528526,0.921271,0.471474,0.671702,0.586704,1.570248,0.982485
890,667,57,594,833,0.416258,0.921271,0.528945,0.921271,0.471055,0.67204,0.586239,1.571494,0.982485
891,667,57,593,834,0.415557,0.921271,0.529365,0.921271,0.470635,0.672379,0.585774,1.572741,0.982504
892,667,57,592,835,0.414856,0.921271,0.529786,0.921271,0.470214,0.672718,0.585309,1.57399,0.982522
893,667,57,591,836,0.414156,0.921271,0.530207,0.921271,0.469793,0.673058,0.584844,1.575241,0.982533
894,667,57,590,837,0.413455,0.921271,0.530628,0.921271,0.469372,0.673397,0.584379,1.576494,0.982586
895,667,57,589,838,0.412754,0.921271,0.531051,0.921271,0.468949,0.673737,0.583914,1.577749,0.982602
896,667,57,588,839,0.412053,0.921271,0.531474,0.921271,0.468526,0.674078,0.58345,1.579007,0.982618
897,667,57,587,840,0.411352,0.921271,0.531898,0.921271,0.468102,0.674419,0.582985,1.580266,0.982628
898,667,57,586,841,0.410652,0.921271,0.532322,0.921271,0.467678,0.67476,0.58252,1.581527,0.982636
899,667,57,585,842,0.409951,0.921271,0.532748,0.921271,0.467252,0.675101,0.582055,1.58279,0.982684
900,667,57,584,843,0.40925,0.921271,0.533173,0.921271,0.466827,0.675443,0.58159,1.584055,0.982715
901,667,57,583,844,0.408549,0.921271,0.5336,0.921271,0.4664,0.675785,0.581125,1.585323,0.982716
902,666,58,583,844,0.408549,0.91989,0.533227,0.91989,0.466773,0.675114,0.58066,1.584213,0.982743
903,666,58,582,845,0.407849,0.91989,0.533654,0.91989,0.466346,0.675456,0.580195,1.585483,0.982754
904,666,58,581,846,0.407148,0.91989,0.534082,0.91989,0.465918,0.675799,0.57973,1.586754,0.982774
905,665,59,581,846,0.407148,0.918508,0.533708,0.918508,0.466292,0.675127,0.579265,1.585643,0.982799
906,665,59,580,847,0.406447,0.918508,0.534137,0.918508,0.465863,0.67547,0.578801,1.586917,0.98282
907,665,59,579,848,0.405746,0.918508,0.534566,0.918508,0.465434,0.675813,0.578336,1.588192,0.98282
908,664,60,579,848,0.405746,0.917127,0.534191,0.917127,0.465809,0.67514,0.577871,1.58708,0.982824
909,664,60,578,849,0.405046,0.917127,0.534622,0.917127,0.465378,0.675483,0.577406,1.588358,0.98285
910,664,60,577,850,0.404345,0.917127,0.535052,0.917127,0.464948,0.675827,0.576941,1.589638,0.983031
911,664,60,576,851,0.403644,0.917127,0.535484,0.917127,0.464516,0.676171,0.576476,1.59092,0.983079
912,664,60,575,852,0.402943,0.917127,0.535916,0.917127,0.464084,0.676516,0.576011,1.592204,0.98309
913,663,61,575,852,0.402943,0.915746,0.535541,0.915746,0.464459,0.675841,0.575546,1.59109,0.983097
914,663,61,574,853,0.402242,0.915746,0.535974,0.915746,0.464026,0.676186,0.575081,1.592376,0.983103
915,663,61,573,854,0.401542,0.915746,0.536408,0.915746,0.463592,0.676531,0.574616,1.593665,0.983111
916,663,61,572,855,0.400841,0.915746,0.536842,0.915746,0.463158,0.676876,0.574152,1.594955,0.983127
917,663,61,571,856,0.40014,0.915746,0.537277,0.915746,0.462723,0.677222,0.573687,1.596247,0.983128
918,663,61,570,857,0.399439,0.915746,0.537713,0.915746,0.462287,0.677568,0.573222,1.597542,0.983133
919,663,61,569,858,0.398739,0.915746,0.538149,0.915746,0.461851,0.677914,0.572757,1.598839,0.983138
920,662,62,569,858,0.398739,0.914365,0.537774,0.914365,0.462226,0.677238,0.572292,1.597724,0.983139
921,662,62,568,859,0.398038,0.914365,0.538211,0.914365,0.461789,0.677584,0.571827,1.599023,0.983159
922,662,62,567,860,0.397337,0.914365,0.538649,0.914365,0.461351,0.677931,0.571362,1.600324,0.983191
923,662,62,566,861,0.396636,0.914365,0.539088,0.914365,0.460912,0.678279,0.570897,1.601627,0.9832
924,662,62,565,862,0.395936,0.914365,0.539527,0.914365,0.460473,0.678626,0.570432,1.602933,0.983205
925,662,62,564,863,0.395235,0.914365,0.539967,0.914365,0.460033,0.678974,0.569967,1.60424,0.983213
926,662,62,563,864,0.394534,0.914365,0.540408,0.914365,0.459592,0.679323,0.569503,1.60555,0.983224
927,662,62,562,865,0.393833,0.914365,0.54085,0.914365,0.45915,0.679671,0.569038,1.606861,0.983249
928,662,62,561,866,0.393132,0.914365,0.541292,0.914365,0.458708,0.680021,0.568573,1.608175,0.983258
929,662,62,560,867,0.392432,0.914365,0.541735,0.914365,0.458265,0.68037,0.568108,1.609491,0.983263
930,662,62,559,868,0.391731,0.914365,0.542179,0.914365,0.457821,0.68072,0.567643,1.610809,0.983311
931,662,62,558,869,0.39103,0.914365,0.542623,0.914365,0.457377,0.68107,0.567178,1.61213,0.983339
932,662,62,557,870,0.390329,0.914365,0.543068,0.914365,0.456932,0.68142,0.566713,1.613452,0.983372
933,662,62,556,871,0.389629,0.914365,0.543514,0.914365,0.456486,0.681771,0.566248,1.614777,0.983396
934,662,62,555,872,0.388928,0.914365,0.543961,0.914365,0.456039,0.682123,0.565783,1.616104,0.983397
935,661,63,555,872,0.388928,0.912983,0.543586,0.912983,0.456414,0.681443,0.565318,1.61499,0.98341
936,661,63,554,873,0.388227,0.912983,0.544033,0.912983,0.455967,0.681795,0.564854,1.616319,0.983415
937,660,64,554,873,0.388227,0.911602,0.543657,0.911602,0.456343,0.681115,0.564389,1.615203,0.983427
938,659,65,554,873,0.388227,0.910221,0.543281,0.910221,0.456719,0.680434,0.563924,1.614085,0.983434
939,658,66,554,873,0.388227,0.90884,0.542904,0.90884,0.457096,0.679752,0.563459,1.612966,0.983476
940,658,66,553,874,0.387526,0.90884,0.543353,0.90884,0.456647,0.680103,0.562994,1.614298,0.983511
941,658,66,552,875,0.386826,0.90884,0.543802,0.90884,0.456198,0.680455,0.562529,1.615632,0.983516
942,658,66,551,876,0.386125,0.90884,0.544251,0.90884,0.455749,0.680807,0.562064,1.616968,0.983531
943,658,66,550,877,0.385424,0.90884,0.544702,0.90884,0.455298,0.681159,0.561599,1.618307,0.983534
944,658,66,549,878,0.384723,0.90884,0.545153,0.90884,0.454847,0.681512,0.561134,1.619647,0.983542
945,658,66,548,879,0.384022,0.90884,0.545605,0.90884,0.454395,0.681865,0.560669,1.62099,0.983545
946,658,66,547,880,0.383322,0.90884,0.546058,0.90884,0.453942,0.682219,0.560205,1.622336,0.983573
947,658,66,546,881,0.382621,0.90884,0.546512,0.90884,0.453488,0.682573,0.55974,1.623683,0.983581
948,658,66,545,882,0.38192,0.90884,0.546966,0.90884,0.453034,0.682927,0.559275,1.625033,0.983625
949,658,66,544,883,0.381219,0.90884,0.547421,0.90884,0.452579,0.683281,0.55881,1.626385,0.983656
950,658,66,543,884,0.380519,0.90884,0.547877,0.90884,0.452123,0.683636,0.558345,1.627739,0.983668
951,658,66,542,885,0.379818,0.90884,0.548333,0.90884,0.451667,0.683992,0.55788,1.629095,0.983684
952,657,67,542,885,0.379818,0.907459,0.547957,0.907459,0.452043,0.683307,0.557415,1.627976,0.98369
953,656,68,542,885,0.379818,0.906077,0.547579,0.906077,0.452421,0.682622,0.55695,1.626855,0.983707
954,656,68,541,886,0.379117,0.906077,0.548037,0.906077,0.451963,0.682978,0.556485,1.628214,0.98371
955,656,68,540,887,0.378416,0.906077,0.548495,0.906077,0.451505,0.683333,0.55602,1.629576,0.983774
956,655,69,540,887,0.378416,0.904696,0.548117,0.904696,0.451883,0.682647,0.555556,1.628453,0.983804
957,655,69,539,888,0.377715,0.904696,0.548576,0.904696,0.451424,0.683003,0.555091,1.629817,0.983824
958,654,70,539,888,0.377715,0.903315,0.548198,0.903315,0.451802,0.682316,0.554626,1.628693,0.983831
959,654,70,538,889,0.377015,0.903315,0.548658,0.903315,0.451342,0.682672,0.554161,1.630059,0.983864
960,654,70,537,890,0.376314,0.903315,0.549118,0.903315,0.450882,0.683029,0.553696,1.631428,0.983867
961,654,70,536,891,0.375613,0.903315,0.54958,0.903315,0.45042,0.683386,0.553231,1.632799,0.983877
962,654,70,535,892,0.374912,0.903315,0.550042,0.903315,0.449958,0.683743,0.552766,1.634172,0.983915
963,654,70,534,893,0.374212,0.903315,0.550505,0.903315,0.449495,0.6841,0.552301,1.635547,0.983919
964,653,71,534,893,0.374212,0.901934,0.550126,0.901934,0.449874,0.683412,0.551836,1.634422,0.98394
965,653,71,533,894,0.373511,0.901934,0.55059,0.901934,0.44941,0.68377,0.551371,1.6358,0.983946
966,653,71,532,895,0.37281,0.901934,0.551055,0.901934,0.448945,0.684128,0.550907,1.637181,0.983951
967,653,71,531,896,0.372109,0.901934,0.55152,0.901934,0.44848,0.684486,0.550442,1.638564,0.983957
968,652,72,531,896,0.372109,0.900552,0.551141,0.900552,0.448859,0.683797,0.549977,1.637437,0.983967
969,652,72,530,897,0.371409,0.900552,0.551607,0.900552,0.448393,0.684155,0.549512,1.638823,0.984
970,652,72,529,898,0.370708,0.900552,0.552075,0.900552,0.447925,0.684514,0.549047,1.64021,0.984011
971,651,73,529,898,0.370708,0.899171,0.551695,0.899171,0.448305,0.683824,0.548582,1.639083,0.984012
972,650,74,529,898,0.370708,0.89779,0.551315,0.89779,0.448685,0.683132,0.548117,1.637953,0.984022
973,649,75,529,898,0.370708,0.896409,0.550934,0.896409,0.449066,0.68244,0.547652,1.636821,0.984029
974,649,75,528,899,0.370007,0.896409,0.551402,0.896409,0.448598,0.682799,0.547187,1.638212,0.984045
975,649,75,527,900,0.369306,0.896409,0.551871,0.896409,0.448129,0.683158,0.546722,1.639605,0.984073
976,649,75,526,901,0.368605,0.896409,0.55234,0.896409,0.44766,0.683518,0.546258,1.641,0.984085
977,649,75,525,902,0.367905,0.896409,0.552811,0.896409,0.447189,0.683878,0.545793,1.642398,0.984092
978,649,75,524,903,0.367204,0.896409,0.553282,0.896409,0.446718,0.684238,0.545328,1.643798,0.984118
979,649,75,523,904,0.366503,0.896409,0.553754,0.896409,0.446246,0.684599,0.544863,1.645201,0.984127
980,649,75,522,905,0.365802,0.896409,0.554227,0.896409,0.445773,0.68496,0.544398,1.646606,0.984128
981,649,75,521,906,0.365102,0.896409,0.554701,0.896409,0.445299,0.685322,0.543933,1.648013,0.984218
982,649,75,520,907,0.364401,0.896409,0.555175,0.896409,0.444825,0.685684,0.543468,1.649423,0.984225
983,648,76,520,907,0.364401,0.895028,0.554795,0.895028,0.445205,0.684989,0.543003,1.648291,0.984227
984,648,76,519,908,0.3637,0.895028,0.55527,0.895028,0.44473,0.685352,0.542538,1.649704,0.984251
985,648,76,518,909,0.362999,0.895028,0.555746,0.895028,0.444254,0.685714,0.542073,1.651119,0.98426
986,648,76,517,910,0.362299,0.895028,0.556223,0.895028,0.443777,0.686077,0.541609,1.652536,0.984281
987,648,76,516,911,0.361598,0.895028,0.556701,0.895028,0.443299,0.686441,0.541144,1.653956,0.984292
988,648,76,515,912,0.360897,0.895028,0.55718,0.895028,0.44282,0.686804,0.540679,1.655378,0.984351
989,648,76,514,913,0.360196,0.895028,0.557659,0.895028,0.442341,0.687169,0.540214,1.656802,0.984371
990,648,76,513,914,0.359495,0.895028,0.55814,0.895028,0.44186,0.687533,0.539749,1.658229,0.984387
